filename,set,reltype,connspan,conn_raw,conn_uttid,x2,x3,conn1,conn2,rs1,rs2,x5,x6,x7,arg1raw,arg1span,arg1_uttid,x9,x10,x11,arg2raw,arg2span,arg2_uttid,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,incomplete,relstart,EN_conn_utt,NP_conn_utt,EN_arg1_utt,EN_arg2_utt,Arg1_RawText,Arg2_RawText,EN_conn_utt_span,EN_arg1_utt_span,EN_arg2_utt_span,Arg1_SpanList,Arg2_SpanList,NP_conn_utt_span,Relation,Conn1,Conn2,NP_rs1,NP_rs2,ConnHeadSemClass1,Conn2SemClass1,Arg1_FirstSpanStart,Arg2_FirstSpanStart,FullRawText,FileNumber,Section,Conn2SemClass2,ConnHeadSemClass2
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,in addition,0,Expansion.Conjunction,,,,,How are you?,22..34,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__2,,,,How was your night?,37..56,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__3,,,,,,,,,,,,,Null,22,,,How are you?,How was your night?,How una dey?,How your night?,,22..34,37..56,26..38,41..56,,,,,,,,,22,37,How una dey? How your night?,229,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause+SpeechAct.Reason+SpeechAct,,,,,How was your night?,37..56,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__3,,,,Hope you slept well.,59..79,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__4,,,,,,,,,,,,,Null,37,,,How was your night?,Hope you slept well.,How your night?,Hope sey you sleep well.,,37..56,59..79,41..56,59..83,,,,,,,,,37,59,How your night? Hope sey you sleep well.,230,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,EntRel,,,,,,0,0,,,,,,How...,82..88,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__5,,,,"My name is Charity, anyway.",91..118,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__6,,,,,,,,,,,,,arg1-incomplete,82,,,How...,"My name is Charity, anyway.",How?,My name na Charity sha.,,82..88,91..118,86..90,93..116,,,,,,,,,82,91,How? My name na Charity sha.,232,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"My name is Charity, anyway.",91..118,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__6,,,,I'm from Delta State.,121..142,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__7,,,,,,,,,,,,,Null,91,,,"My name is Charity, anyway.",I'm from Delta State.,My name na Charity sha.,I from Delta State.,,91..118,121..142,93..116,119..138,,,,,,,,,91,121,My name na Charity sha. I from Delta State.,233,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,in particular,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,I'm from Delta State.,121..142,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__7,,,,"I'm from Delta State, but this is where my mom and dad had me.",145..207,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__8,,,,,,,,,,,,,Null,121,,,I'm from Delta State.,"I'm from Delta State, but this is where my mom and dad had me.",I from Delta State.,"I come from Delta State, but na here my mama, and my papa born me.",,121..142,145..207,119..138,141..207,,,,,,,,,121,145,"I from Delta State. I come from Delta State, but na here my mama, and my papa born me.",234,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,but,0,Comparison.Concession.Arg2-as-denier,,,,,"And my parents, they always brought people back home.",255..308,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__10,,,,They didn't take me with them when they went back home.,311..366,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__11,,,,,,,,,,,,,Null,255,,,"And my parents, they always brought people back home.",They didn't take me with them when they went back home.,"And my parents, de bin carry people home.",De no dey carry me travel go home.,,255..308,311..366,247..288,291..325,,,,,,,,,255,311,"And my parents, de bin carry people home. De no dey carry me travel go home.",238,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,I always...,369..380,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__12,,,,This is where I stayed.,383..406,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__13,,,,,,,,,,,,,arg1-incomplete,369,,,I always...,This is where I stayed.,I dey always...,Na here I dey.,,369..380,383..406,328..343,346..360,,,,,,,,,369,383,I dey always... Na here I dey.,241,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,This is where I stayed.,383..406,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__13,,,,This is where I grew up.,409..433,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__14,,,,,,,,,,,,,Null,383,,,This is where I stayed.,This is where I grew up.,Na here I dey.,Na here I grow up.,,383..406,409..433,346..360,363..381,,,,,,,,,383,409,Na here I dey. Na here I grow up.,242,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,but,0,Comparison.Concession.Arg2-as-denier,,,,,So this is where I even went to school.,436..475,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__15,,,,"I didn't finish, by the way, because of some kind of... I had no money.",478..549,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__16,,,,,,,,,,,,,Null,436,,,So this is where I even went to school.,"I didn't finish, by the way, because of some kind of... I had no money.",So na here I even go my school.,"But I never finish sha, cause of some kind, no money.",,436..475,478..549,384..415,418..471,,,,,,,,,436,478,"So na here I even go my school. But I never finish sha, cause of some kind, no money.",244,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,in general,because,Expansion.Level-of-detail.Arg1-as-detail,Contingency.Cause.Reason,,,,"So now, I plait hair for my neighbours, and that's how I get by, how I get myself f-... get myself certain things because I don't like to disturb my mother since she doesn't have any money either.",608..804,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__19,,,,Everyone's working hard to get by.,807..841,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__20,,,,,,,,,,,,,Null,608,,,"So now, I plait hair for my neighbours, and that's how I get by, how I get myself f-... get myself certain things because I don't like to disturb my mother since she doesn't have any money either.",Everyone's working hard to get by.,"So now, I dey plait hair for my neighbours, and na dat one I take dey help mysef, take dey f-... fe-... get mysef some kind tings because I no dey like to disturb my moder because she too, she no get money.",Everybody dey hustle.,,608..804,807..841,525..731,734..755,,,,,,,,,608,807,"So now, I dey plait hair for my neighbours, and na dat one I take dey help mysef, take dey f-... fe-... get mysef some kind tings because I no dey like to disturb my moder because she too, she no get money. Everybody dey hustle.",251,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,plus,0,Expansion.Conjunction,,,,,Everyone's working hard to get by.,807..841,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__20,,,,"My dad, my father isn't here.",844..873,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__21,,,,,,,,,,,,,Null,807,,,Everyone's working hard to get by.,"My dad, my father isn't here.",Everybody dey hustle.,"My dad, my fader no dey here.",,807..841,844..873,734..755,758..787,,,,,,,,,807,844,"Everybody dey hustle. My dad, my fader no dey here.",253,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"My dad, my father isn't here.",844..873,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__21,,,,"He's in Benin right now, anyway.",876..908,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__22,,,,,,,,,,,,,Null,844,,,"My dad, my father isn't here.","He's in Benin right now, anyway.","My dad, my fader no dey here.",Im dey for Benin now sha.,,844..873,876..908,758..787,790..815,,,,,,,,,844,876,"My dad, my fader no dey here. Im dey for Benin now sha.",254,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"He's in Benin right now, anyway.",876..908,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__22,,,,He works there.,911..926,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__23,,,,,,,,,,,,,Null,876,,,"He's in Benin right now, anyway.",He works there.,Im dey for Benin now sha.,Na dere im dey work.,,876..908,911..926,790..815,818..838,,,,,,,,,876,911,Im dey for Benin now sha. Na dere im dey work.,255,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,in sum,0,Expansion.Level-of-detail.Arg1-as-detail,,,,,He works there.,911..926,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__23,,,,"So again, mtschew, this our, mtschew, Abuja life, it's not so easy.",929..996,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__24,,,,,,,,,,,,,Null,911,,,He works there.,"So again, mtschew, this our, mtschew, Abuja life, it's not so easy.",Na dere im dey work.,"So and again mtschew ehn dis our mtschew Abuja life, kai e no too easy o.",,911..926,929..996,818..838,841..914,,,,,,,,,911,929,"Na dere im dey work. So and again mtschew ehn dis our mtschew Abuja life, kai e no too easy o.",256,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,indeed,0,Expansion.Equivalence,,,,,"So again, mtschew, this our, mtschew, Abuja life, it's not so easy.",929..996,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__24,,,,Things are difficult here now.,999..1029,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__25,,,,,,,,,,,,,Null,929,,,"So again, mtschew, this our, mtschew, Abuja life, it's not so easy.",Things are difficult here now.,"So and again mtschew ehn dis our mtschew Abuja life, kai e no too easy o.",Tings hard for here now.,,929..996,999..1029,841..914,917..941,,,,,,,,,929,999,"So and again mtschew ehn dis our mtschew Abuja life, kai e no too easy o. Tings hard for here now.",257,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,in general,0,Expansion.Level-of-detail.Arg1-as-detail,,,,,Things are difficult here now.,999..1029,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__25,,,,Things are difficult in Nigeria.,1032..1064,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__26,,,,,,,,,,,,,Null,999,,,Things are difficult here now.,Things are difficult in Nigeria.,Tings hard for here now.,Tings hard for Naija.,,999..1029,1032..1064,917..941,944..965,,,,,,,,,999,1032,Tings hard for here now. Tings hard for Naija.,258,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,Things are difficult in Nigeria.,1032..1064,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__26,,,,There is no money.,1067..1085,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__27,,,,,,,,,,,,,Null,1032,,,Things are difficult in Nigeria.,There is no money.,Tings hard for Naija.,No money.,,1032..1064,1067..1085,944..965,968..977,,,,,,,,,1032,1067,Tings hard for Naija. No money.,259,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,and,so,Expansion.Conjunction,Contingency.Cause.Result,,,,There is no money.,1067..1085,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__27,,,,People are suffering.,1088..1109,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__28,,,,,,,,,,,,,Null,1067,,,There is no money.,People are suffering.,No money.,People dey suffer.,,1067..1085,1088..1109,968..977,980..998,,,,,,,,,1067,1088,No money. People dey suffer.,260,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,so,then,Contingency.Cause.Result,Contingency.Condition.Arg1-as-cond,,,,"In fact, just to eat now, if you don't have a job, you are on your own.",1331..1402,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__31,,,,You will suffer.,1405..1421,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__32,,,,,,,,,,,,,Null,1331,,,"In fact, just to eat now, if you don't have a job, you are on your own.",You will suffer.,"In fact, to even eat now, if you no dey work, you are on your own.",You go suffer.,,1331..1402,1405..1421,1197..1263,1266..1280,,,,,,,,,1331,1405,"In fact, to even eat now, if you no dey work, you are on your own. You go suffer.",264,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,in general,for example,Expansion.Instantiation.Arg1-as-instance,Expansion.Instantiation.Arg2-as-instance,,,,You will suffer.,1405..1421,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__32,,,,People are hungry.,1424..1442,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__33,,,,,,,,,,,,,Null,1405,,,You will suffer.,People are hungry.,You go suffer.,Hunger dey.,,1405..1421,1424..1442,1266..1280,1283..1294,,,,,,,,,1405,1424,You go suffer. Hunger dey.,266,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,but,for example,Expansion.Exception.Arg2-as-excpt,Expansion.Instantiation.Arg2-as-instance,,,,People are hungry.,1424..1442,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__33,,,,Even me I'm saying that God has helped me.,1445..1487,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__34,,,,,,,,,,,,,Null,1424,,,People are hungry.,Even me I'm saying that God has helped me.,Hunger dey.,"Even me sef, wey I con even say God con even help me sef.",,1424..1442,1445..1487,1283..1294,1297..1354,,,,,,,,,1424,1445,"Hunger dey. Even me sef, wey I con even say God con even help me sef.",267,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,Even me I'm saying that God has helped me.,1445..1487,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__34,,,,"As I was working in my salon, God helped me out.",1490..1538,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__35,,,,,,,,,,,,,Null,1445,,,Even me I'm saying that God has helped me.,"As I was working in my salon, God helped me out.","Even me sef, wey I con even say God con even help me sef.","As I dey do my salon, God con help me.",,1445..1487,1490..1538,1297..1354,1357..1395,,,,,,,,,1445,1490,"Even me sef, wey I con even say God con even help me sef. As I dey do my salon, God con help me.",268,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause+SpeechAct.Reason+SpeechAct,,,,,"In fact, I was even crying to God, why did you get me accepted when I have no money?",1564..1648,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__37,,,,Uh... there is no money.,1651..1675,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__38,,,,,,,,,,,,,Null,1564,,,"In fact, I was even crying to God, why did you get me accepted when I have no money?",Uh... there is no money.,"In fact, I con dey even cry for God sey God, why you con even give me dis admission dis time wey be sey no money?",Ehn no money.,,1564..1648,1651..1675,1421..1534,1537..1550,,,,,,,,,1564,1651,"In fact, I con dey even cry for God sey God, why you con even give me dis admission dis time wey be sey no money? Ehn no money.",272,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,in particular,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,Uh... there is no money.,1651..1675,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__38,,,,"For my registration, there is no money.",1678..1717,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__39,,,,,,,,,,,,,Null,1651,,,Uh... there is no money.,"For my registration, there is no money.",Ehn no money.,"To do my registration, no money.",,1651..1675,1678..1717,1537..1550,1553..1585,,,,,,,,,1651,1678,"Ehn no money. To do my registration, no money.",274,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,and,because,Expansion.Conjunction,Contingency.Cause.Reason,,,,"For my registration, there is no money.",1678..1717,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__39,,,,"My dad, for almost three months, almost four months now, has not been paid.",1720..1795,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__40,,,,,,,,,,,,,Null,1678,,,"For my registration, there is no money.","My dad, for almost three months, almost four months now, has not been paid.","To do my registration, no money.","My dad, for almost three month, to four month now, de never pay am.",,1678..1717,1720..1795,1553..1585,1588..1655,,,,,,,,,1678,1720,"To do my registration, no money. My dad, for almost three month, to four month now, de never pay am.",275,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,as a result,0,Contingency.Cause.Result,,,,,"My dad, for almost three months, almost four months now, has not been paid.",1720..1795,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__40,,,,We're just barely getting by at home.,1798..1835,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__41,,,,,,,,,,,,,Null,1720,,,"My dad, for almost three months, almost four months now, has not been paid.",We're just barely getting by at home.,"My dad, for almost three month, to four month now, de never pay am.",We just dey hustle for house.,,1720..1795,1798..1835,1588..1655,1658..1687,,,,,,,,,1720,1798,"My dad, for almost three month, to four month now, de never pay am. We just dey hustle for house.",276,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,but,plus,Comparison.Concession.Arg2-as-denier,Expansion.Conjunction,,,,"And now, I'm about to start university too.",1883..1926,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__43,,,,I don't know how my university even works.,1929..1971,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__44,,,,,,,,,,,,,Null,1883,,,"And now, I'm about to start university too.",I don't know how my university even works.,And now wan even resume sef.,I no even know how we take even do my school.,,1883..1926,1929..1971,1727..1755,1758..1803,,,,,,,,,1883,1929,And now wan even resume sef. I no even know how we take even do my school.,279,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,in sum,so,Expansion.Level-of-detail.Arg1-as-detail,Contingency.Cause.Result,,,,I don't know how my university even works.,1929..1971,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__44,,,,I was just praying for God to open some doors for me.,1974..2027,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__45,,,,,,,,,,,,,Null,1929,,,I don't know how my university even works.,I was just praying for God to open some doors for me.,I no even know how we take even do my school.,I just dey pray meh God open door for me.,,1929..1971,1974..2027,1758..1803,1806..1847,,,,,,,,,1929,1974,I no even know how we take even do my school. I just dey pray meh God open door for me.,280,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,because,in other words,Contingency.Cause+SpeechAct.Reason+SpeechAct,Expansion.Equivalence,,,,I was just praying for God to open some doors for me.,1974..2027,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__45,,,,God should help me.,2030..2049,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__46,,,,,,,,,,,,,Null,1974,,,I was just praying for God to open some doors for me.,God should help me.,I just dey pray meh God open door for me.,Meh God help me.,,1974..2027,2030..2049,1806..1847,1850..1866,,,,,,,,,1974,2030,I just dey pray meh God open door for me. Meh God help me.,282,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,in particular,because,Expansion.Level-of-detail.Arg2-as-detail,Contingency.Cause.Reason,,,,And I'm just praying for this country.,2052..2090,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__47,,,,God should just make a way for this country.,2093..2137,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__48,,,,,,,,,,,,,Null,2052,,,And I'm just praying for this country.,God should just make a way for this country.,And I just dey pray for dis country.,Meh God just open way for dis country.,,2052..2090,2093..2137,1869..1905,1908..1946,,,,,,,,,2052,2093,And I just dey pray for dis country. Meh God just open way for dis country.,283,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,or,0,Expansion.Disjunction,,,,,God should just make a way for this country.,2093..2137,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__48,,,,This country should go back to the way it was before.,2140..2193,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__49,,,,,,,,,,,,,Null,2093,,,God should just make a way for this country.,This country should go back to the way it was before.,Meh God just open way for dis country.,Meh dis country go back to di way e dey before.,,2093..2137,2140..2193,1908..1946,1949..1996,,,,,,,,,2093,2140,Meh God just open way for dis country. Meh dis country go back to di way e dey before.,284,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,plus,0,Expansion.Conjunction,,,,,Because we are tired.,2196..2217,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__50,,,,How could we be in... what we say norm-... there is no money.,2220..2281,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__51,,,,,,,,,,,,,Null,2196,,,Because we are tired.,How could we be in... what we say norm-... there is no money.,Because we don even tire.,How we go dey for wey dey say norm-... no money.,,2196..2217,2220..2281,1999..2024,2027..2075,,,,,,,,,2196,2220,Because we don even tire. How we go dey for wey dey say norm-... no money.,287,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,indeed,0,Expansion.Equivalence,,,,,How could we be in... what we say norm-... there is no money.,2220..2281,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__51,,,,Nothing at all.,2284..2299,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__52,,,,,,,,,,,,,Null,2220,,,How could we be in... what we say norm-... there is no money.,Nothing at all.,How we go dey for wey dey say norm-... no money.,"Nothing, nothing.",,2220..2281,2284..2299,2027..2075,2078..2095,,,,,,,,,2220,2284,"How we go dey for wey dey say norm-... no money. Nothing, nothing.",288,22,,
ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG.txt,train,Implicit,,,,,,for example,0,Expansion.Instantiation.Arg2-as-instance,,,,,"Mtschew, in fact, I'm tired of this country.",2302..2346,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__53,,,,"Okay, you even opened a salon to work.",2349..2387,ABJ_GWA_03_Cost-Of-Living-In-Abuja_MG__54,,,,,,,,,,,,,Null,2302,,,"Mtschew, in fact, I'm tired of this country.","Okay, you even opened a salon to work.","Mtschew in fact, dis country ma don even tire person.",Okay you even open salon sey make you dey work.,,2302..2346,2349..2387,2098..2151,2154..2201,,,,,,,,,2302,2349,"Mtschew in fact, dis country ma don even tire person. Okay you even open salon sey make you dey work.",289,22,,
